postcode,structured postcode,postcode area,SFBB availability (% premises),UFBB availability (% premises),NGA availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,Median download speed (Mbit/s),Average download speed (Mbit/s),Minimum download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines  < 10Mbit/s,Average download speed (Mbit/s) for Basic BB lines,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Minimum upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines <10Mbit/s,Average upload speed (Mbit/s) for Basic BB lines,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s  (number of lines),Number of connections 2<5 Mbit/s  (number of lines),Number of connections 5<10 Mbit/s  (number of lines),Number of connections 10<30 Mbit/s  (number of lines),Number of connections >= 30 Mbit/s  (number of lines),Number of connections >= 300 Mbit/s  (number of lines),Average data usage (GB),Average data usage (GB) for lines <10Mbit/s,Average data usage (GB) for Basic BB lines,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
NN108BP,NN10 8BP,NN,100,0,100,0,0,0,0,39.9,47.5,8.1,152.0,8.1,11.5,76.3,0,1.2,5.2,0.9,12.0,0.9,1.1,10.7,0,0,0,1,3,5,0,53.2,0.8,32.3,69.8,0
NN108BQ,NN10 8BQ,NN,100,0,100,0,0,0,0,50.0,54.9,2.4,200.0,7.0,7.5,96.9,0,3.0,4.9,0.8,12.0,1.0,1.0,8.5,0,0,3,18,2,26,0,121.3,110.0,106.6,145.6,0
NN108BS,NN10 8BS,NN,100,0,100,0,0,0,0,14.7,53.1,3.3,200.0,6.0,12.2,111.2,0,1.2,3.6,0.8,12.0,0.9,1.1,7.3,0,0,1,2,14,12,0,104.4,59.4,90.2,124.5,0
NN108BT,NN10 8BT,NN,100,0,100,0,0,0,0,39.9,40.2,7.3,73.7,7.3,7.3,51.2,0,1.2,1.2,1.2,1.2,1.2,1.2,0,0,0,0,1,0,3,0,122.9,1.2,1.2,115.2,0
NN108BU,NN10 8BU,NN,100,0,100,0,0,0,0,35.0,42.1,1.9,200.0,6.4,10.5,69.7,0,3.0,4.2,0.3,12.0,0.9,1.3,6.9,0,1,0,6,7,16,0,63.0,57.3,67.6,62.1,0
NN108BW,NN10 8BW,NN,100,0,100,0,0,0,0,67.4,79.6,8.1,200.0,8.1,8.1,93.9,0,10.0,7.7,1.0,12.0,1.0,1.0,11.0,0,0,0,1,0,5,0,103.7,0,0,112.5,0
NN108BX,NN10 8BX,NN,100,0,100,0,0,0,0,52.5,55.9,7.8,152.0,7.8,9.8,67.5,0,6.5,7.4,0.8,19.6,0.8,1.0,9.6,0,0,0,1,1,8,0,140.8,13.8,15.1,172.3,0
NN108BY,NN10 8BY,NN,100,0,100,0,0,0,0,6.1,6.3,0.3,10.4,5.6,6.3,0,0,1.1,1.1,0.8,1.7,1.1,1.1,0,0,1,1,4,1,0,0,94.3,38.1,94.3,0,0
NN108BZ,NN10 8BZ,NN,100,0,100,0,0,0,0,50.0,55.8,8.5,200.0,8.8,11.9,76.0,0,3.0,4.8,0.9,12.0,1.0,1.0,6.6,0,0,0,2,4,13,0,82.7,20.5,32.0,106.1,0
NN108DA,NN10 8DA,NN,100,0,100,0,0,0,0,40.0,33.9,12.3,54.9,0,12.8,47.9,0,10.0,7.7,0.8,16.2,0,1.0,12.1,0,0,0,0,2,3,0,93.9,0,23.2,141.0,0
NN108DB,NN10 8DB,NN,100,0,100,0,0,0,0,12.5,26.9,2.8,200.0,6.0,10.6,100.0,0,1.1,2.1,0.6,12.0,0.9,1.3,6.0,0,0,2,8,8,4,0,129.2,58.9,104.0,114.1,0
NN108DD,NN10 8DD,NN,100,0,100,0,0,0,0,17.2,46.3,6.7,200.0,7.1,13.7,85.4,0,1.3,3.4,0.4,12.0,0.6,1.0,7.2,0,0,0,3,15,15,0,128.9,3.8,101.3,161.9,0
NN108DE,NN10 8DE,NN,100,0,100,0,0,0,0,39.9,32.5,7.9,70.0,8.1,8.8,50.2,0,3.1,5.0,0.8,12.0,0.9,1.0,9.0,0,0,0,2,1,4,0,27.2,7.6,5.3,43.6,0
NN108DF,NN10 8DF,NN,100,0,100,0,0,0,0,29.3,50.7,6.8,200.0,7.5,16.4,84.9,0,5.0,5.4,0.8,14.4,0.9,3.1,7.6,0,0,0,5,11,16,0,76.6,19.8,70.9,90.8,0
NN108DG,NN10 8DG,NN,100,0,100,0,0,0,0,18.7,19.4,3.0,38.8,5.8,11.8,34.4,0,4.2,4.2,0.8,7.7,0.9,2.5,7.6,0,0,1,2,1,2,0,38.3,15.4,11.9,91.0,0
