postcode,structured postcode,postcode area,SFBB availability (% premises),UFBB availability (% premises),NGA availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,Median download speed (Mbit/s),Average download speed (Mbit/s),Minimum download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines  < 10Mbit/s,Average download speed (Mbit/s) for Basic BB lines,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Minimum upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines <10Mbit/s,Average upload speed (Mbit/s) for Basic BB lines,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s  (number of lines),Number of connections 2<5 Mbit/s  (number of lines),Number of connections 5<10 Mbit/s  (number of lines),Number of connections 10<30 Mbit/s  (number of lines),Number of connections >= 30 Mbit/s  (number of lines),Number of connections >= 300 Mbit/s  (number of lines),Average data usage (GB),Average data usage (GB) for lines <10Mbit/s,Average data usage (GB) for Basic BB lines,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
G459TW,G45 9TW,G,98,0,98,0,0,0,2,22.5,49.7,14.3,200.0,0,20.4,98.0,0,1.3,3.0,0.7,12.0,0,1.1,6.1,0,0,0,0,23,14,0,212.5,0,261.1,111.4,0
G459TX,G45 9TX,G,100,0,100,0,0,0,0,23.5,37.2,19.7,100.0,0,21.7,68.3,0,1.2,2.8,0.8,10.0,0,1.0,6.3,0,0,0,0,6,3,0,214.6,0,99.2,445.3,0
G459UA,G45 9UA,G,100,0,100,0,0,0,0,100.0,103.2,8.1,200.0,8.1,13.3,141.7,0,8.0,7.3,0.8,12.0,0.8,0.9,10.0,0,0,0,1,2,7,0,59.4,1.5,25.2,74.0,0
G459UB,G45 9UB,G,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
G459UE,G45 9UE,G,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
G459UF,G45 9UF,G,100,0,100,0,0,0,0,85.5,98.3,2.2,200.0,2.2,13.2,183.3,0,5.6,6.1,0.4,12.0,0.4,0.8,11.3,0,0,1,0,2,3,0,275.7,166.4,253.0,273.7,0
G459UG,G45 9UG,G,100,0,100,0,0,0,0,15.9,19.4,0.8,39.9,5.2,11.2,39.9,0,1.2,1.0,0.5,1.3,0.7,1.0,0,0,1,0,1,3,2,0,39.4,27.1,42.1,32.5,0
G459UH,G45 9UH,G,100,0,100,0,0,0,0,15.8,28.5,3.1,80.0,7.3,13.6,71.5,0,1.2,2.5,0.4,20.0,0.7,1.0,19.9,0,0,1,5,17,8,0,24.2,7.1,15.6,49.1,0
G459UP,G45 9UP,G,100,0,100,0,0,0,0,69.9,86.2,9.8,200.0,9.8,11.2,123.7,0,3.0,5.3,1.0,12.0,1.0,1.1,7.7,0,0,0,1,3,8,0,227.2,54.5,172.7,254.4,0
G459UQ,G45 9UQ,G,100,0,100,0,0,0,0,70.0,73.0,17.9,152.0,0,18.9,97.1,0,5.0,4.9,0.8,12.0,0,1.0,6.6,0,0,0,0,4,9,0,111.8,0,95.2,131.6,0
G459UR,G45 9UR,G,100,0,100,0,0,0,0,60.0,73.4,6.5,200.0,6.9,6.9,111.4,0,3.0,4.6,0.4,12.0,0.9,0.9,6.7,0,0,0,4,0,7,0,93.5,51.7,51.7,136.9,0
G459US,G45 9US,G,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
G459UT,G45 9UT,G,100,0,100,0,0,0,0,35.0,38.9,5.5,80.0,6.8,6.8,71.0,0,10.5,10.3,0.4,20.0,0.7,0.7,20.0,0,0,0,2,0,2,0,14.0,15.0,15.0,13.0,0
G459UU,G45 9UU,G,100,0,100,0,0,0,0,22.8,54.7,3.7,200.0,5.2,11.5,105.0,0,1.6,3.7,0.8,12.0,1.0,1.0,6.3,0,0,1,1,5,6,0,202.9,200.5,237.6,168.2,0
G459UW,G45 9UW,G,100,0,100,0,0,0,0,45.0,61.3,9.5,200.0,9.7,13.1,98.9,0,3.0,4.3,0.8,12.0,1.2,1.1,6.8,0,0,0,2,5,9,0,122.8,160.2,136.0,112.5,0
G459UX,G45 9UX,G,100,0,100,0,0,0,0,65.0,78.3,11.3,200.0,0,12.8,122.0,0,4.0,5.2,0.8,12.0,0,0.9,8.0,0,0,0,0,4,6,0,198.7,0,123.8,258.7,0
G459UY,G45 9UY,G,100,0,100,0,0,0,0,100.0,102.8,10.8,200.0,0,12.5,128.6,0,6.0,6.2,0.8,12.0,0,0.9,7.7,0,0,0,0,2,7,0,220.9,0,424.9,152.9,0
G459UZ,G45 9UZ,G,100,0,100,0,0,0,0,57.5,77.3,1.9,200.0,7.0,9.8,112.7,0,3.0,5.1,0.2,12.0,0.6,0.8,7.6,0,1,0,5,5,21,0,121.4,101.3,122.1,126.8,0
G459WG,G45 9WG,G,100,0,100,0,0,0,0,47.5,44.4,8.8,79.7,8.8,10.1,65.0,0,5.6,8.9,1.0,20.0,1.0,1.1,16.7,0,0,0,1,2,5,0,468.5,296.9,447.7,541.1,0
G466AA,G46 6AA,G,100,0,100,0,0,0,0,7.2,11.2,0.3,54.9,6.2,6.5,51.2,0,0.9,2.3,0.4,20.0,0.9,1.0,12.0,0,4,8,29,1,5,0,6.3,5.2,5.0,16.5,0
G466AE,G46 6AE,G,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
G466AF,G46 6AF,G,100,0,100,0,0,0,0,40.0,45.6,4.0,200.0,6.4,6.4,80.0,0,3.0,3.5,0.4,12.0,0.9,0.9,5.9,0,0,2,5,0,8,0,74.9,49.3,49.3,97.3,0
