postcode,structured postcode,postcode area,SFBB availability (% premises),UFBB availability (% premises),NGA availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,Median download speed (Mbit/s),Average download speed (Mbit/s),Minimum download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines  < 10Mbit/s,Average download speed (Mbit/s) for Basic BB lines,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Minimum upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines <10Mbit/s,Average upload speed (Mbit/s) for Basic BB lines,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s  (number of lines),Number of connections 2<5 Mbit/s  (number of lines),Number of connections 5<10 Mbit/s  (number of lines),Number of connections 10<30 Mbit/s  (number of lines),Number of connections >= 30 Mbit/s  (number of lines),Number of connections >= 300 Mbit/s  (number of lines),Average data usage (GB),Average data usage (GB) for lines <10Mbit/s,Average data usage (GB) for Basic BB lines,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
DT11AP,DT1 1AP,DT,100,0,100,0,0,0,0,23.5,37.0,17.6,79.9,0,21.8,67.4,0,1.3,4.9,0.9,14.4,0,1.2,12.2,0,0,0,0,4,2,0,150.4,0,215.5,94.3,0
DT11AQ,DT1 1AQ,DT,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DT11AS,DT1 1AS,DT,100,0,100,0,0,0,0,21.0,33.4,8.2,79.8,8.2,16.5,67.4,0,1.0,1.0,0.9,1.2,0.9,1.0,0,0,0,0,1,3,2,0,15.9,19.5,12.5,22.8,0
DT11AT,DT1 1AT,DT,100,0,100,0,0,0,0,17.7,15.4,6.0,21.5,7.1,15.4,0,0,1.0,1.0,0.6,1.3,0.8,1.0,0,0,0,0,2,9,0,0,89.5,65.2,89.5,0,0
DT11AW,DT1 1AW,DT,95,0,100,5,5,5,5,20.9,29.0,8.2,54.9,8.2,16.1,54.9,0,1.2,3.9,0.4,10.0,0.6,0.9,10.0,0,0,0,1,3,2,0,14.5,1.3,16.3,10.9,0
DT11AY,DT1 1AY,DT,100,0,100,0,0,0,0,22.3,21.9,8.2,54.9,8.2,19.8,54.9,0,1.2,1.7,0.8,10.0,1.0,1.2,10.0,0,0,0,2,14,1,0,18.3,4.7,17.4,31.9,0
DT11BA,DT1 1BA,DT,100,0,100,0,0,0,0,17.6,15.8,4.5,20.6,4.5,15.8,0,0,1.1,1.0,0.8,1.3,0.8,1.0,0,0,0,1,0,11,0,0,78.2,69.5,78.2,0,0
DT11BE,DT1 1BE,DT,84,0,84,0,0,0,16,20.4,22.1,8.1,39.9,8.1,18.6,39.9,0,1.1,1.2,0.4,2.5,0.4,1.2,0,0,0,0,1,9,2,0,26.3,11.1,24.4,35.7,0
DT11BL,DT1 1BL,DT,100,0,100,0,0,0,0,18.6,18.7,15.0,22.6,0,18.7,0,0,1.2,1.1,0.6,1.3,0,1.1,0,0,0,0,0,9,0,0,31.8,0,31.8,0,0
DT11BN,DT1 1BN,DT,100,0,100,0,0,0,0,21.2,20.4,3.9,40.0,6.7,15.5,40.0,0,0.8,0.8,0.4,1.2,0.9,0.8,0,0,0,1,2,5,2,0,29.2,1.8,32.0,18.2,0
DT11BQ,DT1 1BQ,DT,100,0,100,0,0,0,0,17.3,17.8,14.3,22.5,0,17.8,0,0,1.2,1.2,1.1,1.2,0,1.2,0,0,0,0,0,6,0,0,28.0,0,28.0,0,0
DT11BS,DT1 1BS,DT,92,0,92,0,0,0,8,20.8,19.0,2.3,39.9,6.2,16.4,39.9,0,1.1,0.9,0.4,1.2,0.4,0.9,0,0,0,1,2,5,1,0,21.3,38.5,23.2,10.1,0
DT11BW,DT1 1BW,DT,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DT11BY,DT1 1BY,DT,50,0,50,0,0,0,50,18.5,18.0,8.1,24.4,8.1,18.0,0,0,1.1,1.0,0.4,1.3,0.4,1.0,0,0,0,0,1,10,0,0,25.5,2.3,25.5,0,0
DT11BZ,DT1 1BZ,DT,100,0,100,0,0,0,0,22.8,18.8,4.5,23.7,4.5,18.8,0,0,1.0,0.9,0.4,1.2,0.4,0.9,0,0,0,1,0,4,0,0,34.2,5.8,34.2,0,0
DT11DA,DT1 1DA,DT,100,0,100,0,0,0,0,22.2,32.3,14.5,79.8,0,20.4,79.8,0,1.1,1.1,0.9,1.2,0,1.1,0,0,0,0,0,4,1,0,41.5,0,15.8,144.6,0
DT11DD,DT1 1DD,DT,100,0,100,0,0,0,0,24.0,37.2,19.3,80.0,0,22.5,66.6,0,0.9,0.9,0.8,1.1,0,0.9,0,0,0,0,0,6,3,0,105.2,0,162.6,19.0,0
DT11DE,DT1 1DE,DT,100,0,100,0,0,0,0,22.1,28.1,14.3,73.5,0,20.6,73.5,0,1.0,3.7,0.9,20.0,0,1.0,20.0,0,0,0,0,6,1,0,61.3,0,29.9,249.7,0
DT11DF,DT1 1DF,DT,100,0,100,0,0,0,0,11.5,15.7,6.1,40.0,7.6,12.3,40.0,0,0.9,0.9,0.4,1.1,0.7,0.9,0,0,0,0,4,3,1,0,29.7,8.6,5.4,200.4,0
DT11DL,DT1 1DL,DT,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT11DN,DT1 1DN,DT,100,0,100,0,0,0,0,17.6,29.0,8.1,63.3,8.5,14.3,52.5,0,1.1,3.5,0.4,10.0,0.6,0.9,8.5,0,0,0,2,6,5,0,114.0,64.5,42.6,200.0,0
DT11DQ,DT1 1DQ,DT,100,0,100,0,0,0,0,19.4,17.3,6.2,22.1,7.2,17.3,0,0,1.2,1.2,1.0,1.3,1.0,1.2,0,0,0,0,2,11,0,0,51.7,7.0,51.7,0,0
DT11DR,DT1 1DR,DT,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT11DS,DT1 1DS,DT,0,0,0,0,0,0,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DT11DT,DT1 1DT,DT,0,0,0,0,0,0,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DT11DX,DT1 1DX,DT,100,0,100,0,0,0,0,22.1,17.8,0.3,24.4,4.2,17.8,0,0,1.2,1.0,0.1,1.3,0.6,1.0,0,0,1,2,1,13,0,0,22.1,10.2,22.1,0,0
DT11DY,DT1 1DY,DT,100,0,100,0,0,0,0,18.7,28.5,7.6,61.3,7.9,13.6,51.0,0,1.2,4.9,0.3,18.5,0.6,1.0,10.8,0,0,0,2,7,6,0,185.3,20.5,46.4,393.7,0
DT11DZ,DT1 1DZ,DT,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DT11EB,DT1 1EB,DT,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT11ED,DT1 1ED,DT,100,0,100,0,0,0,0,39.9,41.8,12.6,80.0,0,18.8,59.9,0,1.2,5.6,0.8,20.0,0,1.1,12.6,0,0,0,0,11,14,0,88.0,0,47.2,121.1,0
DT11EE,DT1 1EE,DT,67,0,67,0,0,0,33,22.2,23.2,8.1,40.0,8.1,17.7,39.9,0,1.0,1.0,0.9,1.2,0.9,1.0,0,0,0,0,1,5,2,0,99.7,10.1,13.4,315.7,0
DT11EF,DT1 1EF,DT,67,0,67,0,0,0,33,22.4,38.9,8.1,80.0,8.1,18.2,66.6,0,1.1,1.2,1.1,1.3,1.1,1.2,0,0,0,0,1,3,3,0,30.9,34.9,27.2,35.9,0
DT11EG,DT1 1EG,DT,100,0,100,0,0,0,0,19.7,20.0,18.7,21.6,0,20.0,0,0,1.2,1.1,0.8,1.2,0,1.1,0,0,0,0,0,7,0,0,98.2,0,111.8,0,0
DT11EJ,DT1 1EJ,DT,100,0,100,0,0,0,0,23.1,24.9,7.6,79.7,7.6,20.3,79.7,0,1.2,1.1,0.6,1.4,1.0,1.1,0,0,0,0,1,11,1,0,104.8,0,91.0,256.4,0
DT11EL,DT1 1EL,DT,100,0,100,0,0,0,0,24.1,32.2,18.4,52.9,0,21.6,45.6,0,1.2,4.6,0.8,10.0,0,1.1,9.0,0,0,0,0,5,4,0,50.8,0,69.5,27.4,0
DT11EN,DT1 1EN,DT,100,0,100,0,0,0,0,22.0,30.6,14.8,79.8,0,20.7,54.0,0,1.2,3.6,0.8,17.0,0,1.1,10.8,0,0,0,0,26,11,0,194.0,0,162.8,251.6,0
DT11EQ,DT1 1EQ,DT,100,0,100,0,0,0,0,21.7,27.3,0.7,72.4,0.7,20.2,59.3,0,1.2,3.2,0.2,20.0,0.2,1.1,12.5,0,1,0,0,17,4,0,250.2,13.9,246.0,269.2,0
DT11ER,DT1 1ER,DT,100,0,100,0,0,0,0,22.0,30.4,8.2,67.0,8.2,18.8,56.6,0,1.2,4.1,0.8,19.9,0.8,1.1,13.3,0,0,0,1,8,4,0,143.8,93.2,75.8,353.6,0
DT11ES,DT1 1ES,DT,100,0,100,0,0,0,0,47.6,53.7,39.9,79.8,0,0,53.7,0,5.7,5.7,1.4,10.0,0,0,5.7,0,0,0,0,0,4,0,163.3,0,0,200.9,0
DT11ET,DT1 1ET,DT,100,0,100,0,0,0,0,23.4,25.8,8.2,55.0,9.0,14.0,41.7,0,0.9,0.9,0.4,1.4,0.7,0.8,1.4,0,0,0,2,2,3,0,73.3,36.2,30.8,129.9,0
DT11EU,DT1 1EU,DT,100,0,100,0,0,0,0,20.9,21.7,20.2,23.3,0,21.7,0,0,1.2,1.2,1.0,1.3,0,1.2,0,0,0,0,0,7,0,0,77.8,0,77.8,0,0
DT11EW,DT1 1EW,DT,100,0,100,0,0,0,0,20.8,25.0,8.2,76.0,8.2,19.3,53.4,0,1.2,2.6,0.7,20.0,1.0,1.1,13.9,0,0,0,1,29,6,0,95.6,53.9,96.8,89.7,0
DT11EX,DT1 1EX,DT,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DT11EY,DT1 1EY,DT,100,0,100,0,0,0,0,20.2,33.9,11.7,78.7,0,17.8,66.1,0,1.2,6.0,0.8,20.0,0,1.1,16.7,0,0,0,0,14,7,0,132.7,0,124.8,145.8,0
DT11EZ,DT1 1EZ,DT,100,0,100,0,0,0,0,21.0,28.0,9.4,73.5,9.4,18.9,73.5,0,1.2,4.9,0.9,20.0,0.9,1.1,20.0,0,0,0,1,4,1,0,99.1,41.8,78.3,182.5,0
DT11FD,DT1 1FD,DT,100,0,100,0,0,0,0,38.7,36.0,11.3,70.5,0,18.5,49.9,0,5.6,6.6,0.8,18.8,0,1.1,12.2,0,0,0,0,8,10,0,70.1,0,55.1,87.8,0
DT11GA,DT1 1GA,DT,100,0,100,0,0,0,0,79.7,69.8,39.9,79.8,0,0,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,51.0,0,0,51.0,0
DT11GJ,DT1 1GJ,DT,0,0,0,0,0,0,100,18.3,18.0,8.2,21.8,8.2,18.0,0,0,1.1,1.1,0.8,1.3,1.0,1.1,0,0,0,0,1,14,0,0,74.5,5.3,74.5,0,0
DT11GR,DT1 1GR,DT,0,0,0,0,0,0,100,19.7,18.5,6.4,23.3,7.2,18.5,0,0,1.2,1.2,0.8,1.3,1.1,1.2,0,0,0,0,2,16,0,0,46.3,16.1,46.3,0,0
DT11GS,DT1 1GS,DT,25,0,25,0,0,0,75,19.8,18.9,11.5,22.5,0,18.9,0,0,1.2,1.0,0.4,1.2,0,1.0,0,0,0,0,0,7,0,0,37.4,0,37.4,0,0
DT11GT,DT1 1GT,DT,0,0,0,0,0,0,100,20.3,18.5,3.1,24.0,7.0,18.5,0,0,1.1,1.1,0.8,1.3,0.9,1.1,0,0,0,1,2,17,0,0,49.0,65.6,49.0,0,0
DT11GW,DT1 1GW,DT,0,0,0,0,0,0,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DT11GY,DT1 1GY,DT,0,0,0,0,0,0,100,24.0,20.8,6.7,24.0,6.7,20.8,0,0,1.2,1.1,0.8,1.4,0.9,1.1,0,0,0,0,1,6,0,0,97.0,12.9,97.0,0,0
DT11HF,DT1 1HF,DT,100,0,100,0,0,0,0,23.5,33.0,18.9,61.7,0,21.2,50.8,0,1.1,3.3,1.0,10.0,0,1.1,10.0,0,0,0,0,3,2,0,206.1,0,222.8,51.2,0
DT11HH,DT1 1HH,DT,100,0,100,0,0,0,0,21.2,22.9,18.5,40.0,0,20.7,40.0,0,1.2,1.1,0.8,1.3,0,1.1,0,0,0,0,0,8,1,0,136.8,0,151.9,16.3,0
DT11HN,DT1 1HN,DT,100,0,100,0,0,0,0,22.4,39.8,8.1,80.0,8.1,19.4,69.3,0,1.2,6.0,0.8,20.0,1.2,1.1,17.7,0,0,0,1,12,9,0,191.6,43.1,161.8,186.0,0
DT11HR,DT1 1HR,DT,100,0,100,0,0,0,0,20.0,20.8,13.2,40.0,0,18.4,40.0,0,1.1,2.1,0.8,10.0,0,1.1,10.0,0,0,0,0,8,1,0,134.1,0,45.8,840.5,0
DT11HS,DT1 1HS,DT,100,0,100,0,0,0,0,22.1,26.7,7.2,78.1,7.2,19.5,59.0,0,1.2,1.1,0.4,1.3,0.4,1.1,0,0,0,0,1,8,2,0,186.7,4.1,223.0,23.5,0
DT11HU,DT1 1HU,DT,100,0,100,0,0,0,0,19.0,26.0,9.9,80.0,9.9,17.8,53.2,0,1.1,1.0,0.7,1.2,1.0,1.0,0,0,0,0,1,9,3,0,118.6,85.0,89.0,217.3,0
DT11HX,DT1 1HX,DT,0,0,0,0,0,0,100,20.7,18.2,2.9,22.9,2.9,18.2,0,0,1.2,1.2,0.9,1.4,0,1.2,0,0,0,1,0,6,0,0,24.8,0,24.8,0,0
DT11HY,DT1 1HY,DT,100,0,100,0,0,0,0,20.5,26.2,0.5,80.0,0.5,19.1,66.5,0,1.2,1.1,0.3,1.3,0.3,1.1,0,0,1,0,0,16,3,0,55.9,20.0,50.0,66.8,0
DT11JA,DT1 1JA,DT,100,0,100,0,0,0,0,20.6,24.5,18.6,40.0,0,20.6,40.0,0,1.1,1.1,1.0,1.3,0,1.1,0,0,0,0,0,4,1,0,87.4,0,107.5,16.7,0
DT11JE,DT1 1JE,DT,100,0,100,0,0,0,0,22.0,27.9,19.6,55.0,0,21.1,55.0,0,1.1,2.8,0.8,10.0,0,1.0,10.0,0,0,0,0,4,1,0,176.3,0,191.8,114.5,0
DT11JG,DT1 1JG,DT,100,0,100,0,0,0,0,20.3,35.8,8.2,79.8,8.3,15.7,59.9,0,1.2,4.1,1.0,10.0,1.1,1.2,10.0,0,0,0,2,4,5,0,46.7,11.8,44.6,49.2,0
DT11JH,DT1 1JH,DT,100,0,100,0,0,0,0,19.0,26.2,8.2,80.0,8.9,16.9,55.7,0,1.1,2.0,0.8,10.0,1.0,1.1,10.0,0,0,0,2,17,6,0,110.0,65.1,116.5,88.4,0
DT11JJ,DT1 1JJ,DT,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DT11JN,DT1 1JN,DT,100,0,100,0,0,0,0,23.9,32.1,20.7,55.0,0,21.9,47.4,0,1.1,1.1,1.1,1.2,0,1.1,0,0,0,0,0,3,2,0,22.2,0,10.3,40.1,0
DT11JP,DT1 1JP,DT,100,0,100,0,0,0,0,20.2,22.9,8.1,80.0,8.1,18.5,53.3,0,1.2,1.5,0.7,8.9,1.1,1.1,8.9,0,0,0,1,20,3,0,167.1,5.1,169.8,147.9,0
