postcode,structured postcode,postcode area,SFBB availability (% premises),UFBB availability (% premises),NGA availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,Median download speed (Mbit/s),Average download speed (Mbit/s),Minimum download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines  < 10Mbit/s,Average download speed (Mbit/s) for Basic BB lines,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Minimum upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines <10Mbit/s,Average upload speed (Mbit/s) for Basic BB lines,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s  (number of lines),Number of connections 2<5 Mbit/s  (number of lines),Number of connections 5<10 Mbit/s  (number of lines),Number of connections 10<30 Mbit/s  (number of lines),Number of connections >= 30 Mbit/s  (number of lines),Number of connections >= 300 Mbit/s  (number of lines),Average data usage (GB),Average data usage (GB) for lines <10Mbit/s,Average data usage (GB) for Basic BB lines,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
L211AT,L21 1AT,L,100,0,100,0,0,0,0,50.0,47.4,5.0,100.0,7.4,15.0,73.3,0,3.0,3.2,0.3,10.0,0.6,1.1,4.9,0,0,0,2,10,15,0,199.0,21.2,252.6,156.7,0
L211AW,L21 1AW,L,100,0,100,0,0,0,0,75.0,84.9,7.0,200.0,7.0,13.5,108.7,0,4.5,5.5,0.8,12.0,0.8,0.9,7.0,0,0,0,1,1,6,0,240.7,802.5,480.4,160.9,0
L211AX,L21 1AX,L,99,0,99,0,0,0,1,18.7,45.6,6.1,200.0,7.0,15.1,87.0,0,1.2,3.0,0.5,12.0,0.7,1.0,5.6,0,0,0,3,31,25,0,105.9,74.7,113.4,103.6,0
L211BB,L21 1BB,L,71,0,71,0,0,0,29,17.2,18.4,5.8,50.0,5.8,15.5,40.0,0,1.1,1.2,0.6,3.0,0.6,1.0,2.5,0,0,0,1,14,2,0,152.1,51.7,172.3,11.2,0
L211BD,L21 1BD,L,100,0,100,0,0,0,0,50.0,70.1,5.0,200.0,7.2,11.2,108.2,0,3.0,4.5,0.6,12.0,0.8,1.0,6.9,0,0,0,4,7,17,0,181.0,81.6,151.3,210.9,0
L211BE,L21 1BE,L,100,0,100,0,0,0,0,50.0,87.9,6.6,200.0,7.4,10.8,120.0,0,3.0,5.5,0.8,12.0,0.9,1.0,7.3,0,0,0,2,3,12,0,120.9,54.9,102.9,118.3,0
L211BH,L21 1BH,L,100,0,100,0,0,0,0,52.1,62.1,44.0,100.0,0,0,62.1,0,6.4,6.0,3.0,8.2,0,0,6.0,0,0,0,0,0,4,0,70.7,0,0,70.7,0
L211BJ,L21 1BJ,L,100,0,100,0,0,0,0,48.5,65.3,8.2,200.0,8.6,12.9,107.3,0,3.0,5.2,0.4,12.0,0.8,0.9,8.6,0,0,0,2,6,10,0,276.3,7.6,383.3,218.4,0
L211BL,L21 1BL,L,100,0,100,0,0,0,0,50.0,72.9,9.8,200.0,9.8,11.1,101.5,0,6.0,6.3,0.8,20.0,1.0,1.0,8.7,0,0,0,2,4,13,0,202.2,182.1,179.5,213.5,0
L211BN,L21 1BN,L,100,0,100,0,0,0,0,50.0,64.6,8.8,200.0,8.9,13.1,87.7,0,3.0,5.3,0.8,14.9,1.1,1.1,7.2,0,0,0,2,7,20,0,183.8,35.3,338.9,114.0,0
L211BP,L21 1BP,L,100,0,100,0,0,0,0,50.0,63.2,3.7,200.0,6.9,11.9,105.3,0,3.0,4.5,0.6,12.0,0.9,1.0,7.4,0,0,2,3,9,17,0,204.5,251.4,202.7,206.1,0
L211BR,L21 1BR,L,100,0,100,0,0,0,0,50.0,79.2,10.2,200.0,0,16.0,108.9,0,3.0,5.4,0.8,12.0,0,1.1,7.4,0,0,0,0,8,17,0,304.0,0,442.3,251.6,0
L211BS,L21 1BS,L,100,0,100,0,0,0,0,100.0,100.8,5.0,200.0,5.0,5.0,112.8,0,6.0,6.4,0.9,12.0,0.9,0.9,7.1,0,0,0,1,0,8,0,240.4,781.4,781.4,150.3,0
L211BT,L21 1BT,L,100,0,100,0,0,0,0,50.0,59.9,10.8,200.0,0,15.6,87.5,0,3.0,3.7,0.8,12.0,0,1.3,5.3,0,0,0,0,5,8,0,317.9,0,534.9,182.3,0
L211BU,L21 1BU,L,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
L211BX,L21 1BX,L,100,0,100,0,0,0,0,16.4,51.8,9.9,152.0,9.9,13.9,102.3,0,1.3,3.6,0.8,12.0,0.8,1.1,7.0,0,0,0,1,7,6,0,152.4,281.9,196.9,85.7,0
L211BY,L21 1BY,L,100,0,100,0,0,0,0,126.0,111.9,17.4,200.0,0,17.4,130.8,0,9.0,7.7,1.3,12.0,0,1.3,9.0,0,0,0,0,1,5,0,175.1,0,159.0,178.3,0
L211BZ,L21 1BZ,L,100,0,100,0,0,0,0,35.0,56.7,11.4,200.0,0,16.8,84.7,0,3.0,5.0,0.6,20.0,0,0.8,7.9,0,0,0,0,7,10,0,204.9,0,267.6,161.1,0
L211DA,L21 1DA,L,100,0,100,0,0,0,0,40.0,99.7,18.7,200.0,0,18.7,120.0,0,10.0,9.0,1.2,12.0,0,1.2,11.0,0,0,0,0,1,4,0,286.8,0,0.8,358.3,0
L211DB,L21 1DB,L,100,0,100,0,0,0,0,45.0,44.0,8.1,152.0,8.1,13.3,59.3,0,3.0,3.8,0.9,12.0,0.9,1.1,5.1,0,0,0,1,5,12,0,256.8,135.6,266.7,273.1,0
L211DD,L21 1DD,L,100,0,100,0,0,0,0,50.0,74.4,7.0,200.0,8.0,13.3,89.6,0,3.0,4.8,0.5,12.0,0.8,1.1,5.8,0,0,0,2,2,16,0,155.9,17.5,106.7,169.1,0
L211DE,L21 1DE,L,100,0,100,0,0,0,0,15.2,37.5,7.6,100.0,7.6,12.5,75.0,0,1.2,2.4,0.9,6.0,0.9,1.0,4.5,0,0,0,1,2,2,0,166.9,66.8,176.1,47.8,0
L211DG,L21 1DG,L,100,0,100,0,0,0,0,15.7,36.5,9.7,200.0,9.7,14.9,83.3,0,1.3,2.4,0.7,12.0,0.7,1.1,5.0,0,0,0,1,12,6,0,287.8,51.6,282.1,300.2,0
L211DH,L21 1DH,L,100,0,100,0,0,0,0,50.0,72.3,11.8,200.0,0,14.1,91.7,0,3.0,4.4,1.0,12.0,0,1.1,5.5,0,0,0,0,2,6,0,179.1,0,148.8,189.2,0
L211DJ,L21 1DJ,L,100,0,100,0,0,0,0,16.2,26.0,9.9,50.0,9.9,12.2,46.8,0,1.2,2.2,1.1,4.3,1.1,1.2,3.6,0,0,0,1,2,2,0,266.0,11.0,228.9,321.6,0
L211DN,L21 1DN,L,100,0,100,0,0,0,0,100.0,95.5,30.0,152.0,0,0,95.5,0,6.0,6.5,2.0,12.0,0,0,6.5,0,0,0,0,0,4,0,194.9,0,0,194.9,0
L211DP,L21 1DP,L,100,0,100,0,0,0,0,35.0,61.0,9.4,200.0,9.6,13.6,108.3,0,2.2,3.7,0.7,12.0,0.8,0.9,6.5,0,0,0,3,3,6,0,224.0,313.0,229.5,255.9,0
L211DQ,L21 1DQ,L,100,0,100,0,0,0,0,50.0,55.7,14.3,200.0,0,15.2,80.0,0,3.0,3.4,1.2,12.0,0,1.2,4.8,0,0,0,0,3,5,0,136.3,0,191.2,125.7,0
L211DR,L21 1DR,L,100,0,100,0,0,0,0,50.0,54.7,3.1,200.0,3.1,12.0,85.8,0,3.0,3.7,0.9,12.0,1.0,1.0,5.6,0,0,1,0,7,11,0,189.5,11.5,184.3,193.3,0
L211DS,L21 1DS,L,100,0,100,0,0,0,0,50.0,52.6,8.1,152.0,8.2,14.2,87.6,0,3.0,3.5,0.8,12.0,0.9,1.0,5.7,0,0,0,2,8,11,0,134.0,70.5,167.2,103.9,0
L211DT,L21 1DT,L,100,0,100,0,0,0,0,18.8,42.8,8.8,152.0,9.4,15.4,86.0,0,1.2,3.1,0.8,12.0,1.1,1.1,6.3,0,0,0,2,9,7,0,157.5,119.4,198.4,93.3,0
L211DU,L21 1DU,L,100,0,100,0,0,0,0,30.0,48.1,2.4,200.0,3.2,16.0,69.5,0,2.0,3.1,0.4,12.0,0.5,1.1,4.4,0,0,2,0,8,15,0,158.3,17.8,75.7,228.5,0
L211DW,L21 1DW,L,100,0,100,0,0,0,0,17.4,32.2,11.4,100.0,0,16.4,63.7,0,1.2,2.5,0.8,10.0,0,1.1,5.5,0,0,0,0,8,4,0,131.0,0,194.9,35.3,0
L211DX,L21 1DX,L,100,0,100,0,0,0,0,50.0,70.4,5.6,200.0,5.6,13.7,89.3,0,3.0,4.4,0.6,12.0,0.6,0.9,5.6,0,0,0,1,3,12,0,149.0,10.1,231.6,118.9,0
L211DY,L21 1DY,L,100,0,100,0,0,0,0,50.0,53.2,8.2,100.0,8.2,18.9,67.9,0,3.0,3.2,0.3,6.0,1.0,1.0,4.1,0,0,0,1,5,14,0,118.5,204.3,129.9,120.7,0
L211DZ,L21 1DZ,L,100,0,100,0,0,0,0,35.5,48.4,8.2,152.0,8.2,17.9,78.9,0,2.2,3.2,0.8,12.0,1.0,1.1,5.3,0,0,0,1,6,7,0,159.3,34.2,125.2,193.3,0
L211EB,L21 1EB,L,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
L211EE,L21 1EE,L,100,0,100,0,0,0,0,30.0,49.7,10.3,152.0,0,17.6,72.2,0,2.0,3.2,0.8,12.0,0,1.2,4.6,0,0,0,0,7,10,0,169.7,0,177.1,164.5,0
L211EF,L21 1EF,L,100,0,100,0,0,0,0,22.1,41.4,7.6,100.0,7.6,18.1,70.0,0,1.3,2.5,0.6,6.0,0.6,1.1,4.2,0,0,0,1,10,9,0,156.4,367.7,190.3,129.9,0
L211EG,L21 1EG,L,100,0,100,0,0,0,0,22.7,52.7,19.2,200.0,0,21.2,100.0,0,1.3,3.0,0.4,12.0,0,1.0,6.0,0,0,0,0,6,4,0,143.1,0,136.1,153.6,0
L211EH,L21 1EH,L,100,0,100,0,0,0,0,45.0,43.8,1.9,100.0,5.5,11.9,64.1,0,2.5,3.0,0.3,10.0,0.7,0.8,4.7,0,1,0,2,4,11,0,123.4,32.7,140.5,112.5,0
L211EJ,L21 1EJ,L,100,0,100,0,0,0,0,50.0,72.6,12.9,200.0,0,17.0,111.1,0,3.0,5.9,0.8,20.0,0,1.0,9.3,0,0,0,0,9,13,0,157.2,0,90.5,203.3,0
L211EL,L21 1EL,L,100,0,100,0,0,0,0,50.0,59.4,11.0,200.0,0,20.1,87.2,0,3.0,3.8,0.8,12.0,0,1.1,5.7,0,0,0,0,12,17,0,135.0,0,172.0,116.8,0
L211EN,L21 1EN,L,100,0,100,0,0,0,0,50.0,55.1,18.0,200.0,0,21.6,71.9,0,3.0,3.3,0.8,12.0,0,1.1,4.3,0,0,0,0,8,16,0,89.1,0,89.6,95.7,0
L211EQ,L21 1EQ,L,91,0,91,0,0,0,9,50.0,47.0,2.6,200.0,6.0,16.0,75.0,0,3.0,2.8,0.3,12.0,0.6,1.0,4.5,0,0,1,2,6,10,0,99.6,101.9,94.6,104.1,0
L211ER,L21 1ER,L,100,0,100,0,0,0,0,21.4,58.9,3.4,200.0,3.4,16.3,110.0,0,2.0,3.6,0.3,12.0,0.3,1.1,6.6,0,0,1,0,5,5,0,219.1,176.1,108.1,352.4,0
L211ES,L21 1ES,L,100,0,100,0,0,0,0,19.8,32.0,15.5,100.0,0,18.4,100.0,0,1.2,2.0,0.8,6.0,0,1.1,6.0,0,0,0,0,5,1,0,224.0,0,262.8,30.0,0
L211EW,L21 1EW,L,100,0,100,0,0,0,0,50.0,64.4,8.1,200.0,8.1,19.3,100.4,0,3.0,4.1,0.4,12.0,0.4,1.1,6.6,0,0,0,1,7,10,0,105.5,3.4,95.8,113.2,0
